东康菜市场(陈传胜)（加盟）,121.44651287101874,31.32321337409829
苏州久润腌腊食品有限公司,121.11437794706673,31.454612330463675
上海栩鑫贸易有限公司,121.48789948569473,31.24916171001514
华联吉买盛江湾店,121.49113284654733,31.310200187937674
高行-孙-292,121.61544736980106,31.29890015496808
上海玉融商贸有限公司九亭分公司,121.33428124856944,31.13491723367045
上海踏浪精细化工有限公司,121.85215347676623,31.06810940866157
广东,113.3948175587587,23.40800372902474
上海增鑫食品销售有限公司（程祖荣）,121.48789948569473,31.24916171001514
七宝商城,121.3539330613975,31.16226439691013
东港市场3号(王凤珍)[加盟],122.3252575130885,29.95873502033461
上海肯德基有限公司机场二店餐厅,121.33391907334716,31.20187491323836
曹路市场2号,121.6740779738263,31.285059201072645
广中,113.60452649760371,24.806425939637723
秦皇岛靖坤食品有限责任公司,119.6043676161184,39.945461565897574
上海合阳综合市场经营管理部,121.44829240075941,31.270601317113965
上海农工商皇冠酒店,121.48789948569473,31.24916171001514
佳客多超市金水苑店（加盟超市）,117.24422846921792,31.872957651562338
同济大学（学苑小炒）,120.78907466346726,30.73999390477492
上海市虹口区教育学院附属中学（食堂）,121.49558642967249,31.278840829648345
上海肯德基有限公司甘泉餐厅,109.18223909796153,36.35354416939404
上海市闵行谭友副食品经营部,121.42502428093465,31.093537540382123
安徽仓库,117.2160052075697,31.85925241707919
广东东莞,113.76343399075655,23.043023815368237
上海锐丰农产品有限公司,121.50441932402322,31.276992910690605
益海嘉里食品营销有限公司,110.71181166246792,22.24443460600861
番禺（家得利）,113.41679952964883,22.93459079579793
常州扛天食品有限公司,120.04830418050258,31.786041111317918
中山51(伍缘折扣超市),121.67796628922625,38.900436431991984
上海梅桂香食品销售有限公司,121.48789948569473,31.24916171001514
上海肯德基有限公司中原餐厅,121.44689960501537,31.199462300194433
上海美馨贸易有限公司,121.44996685839952,31.110852700391625
上海肯德基有限公司北广场 餐厅,121.46107186113088,31.254230395750668
上海市宝山区舒元丽熟食店,121.40904121844942,31.398622694466777
2042沃尔玛（江苏）商业零售有限公司吴江江兴西路分店,120.64654870098259,31.175018551950505
（淞沪路店）上海玛满矿餐饮管理有限公司淞沪路店,121.52205521711731,31.307465890225483
朱桥小学-学生,110.81669896271104,27.014403126380294
相城大润发,120.64520941729776,31.3807076364994
上海本启餐饮管理有限公司,121.48789948569473,31.24916171001514
天泰餐饮（品川桃江）(H),111.99046415182826,28.464142378680922
连阳菜市场62号,121.51879436811609,31.261623431004068
上海外滩3号7F,121.49736185775022,31.239852086904875
奥华菜场-旭洋,114.93479704892727,28.2371135780239
上海康膳坊食品有限公司,121.40267149280784,31.627319373871106
区政府（一中心）,103.7124675548801,27.326101601036232
乔家路-张,121.504000085727,31.222278048848278
徐泾87(农工商),121.2824771376062,31.177968360151656
联华虎林,117.58838203638463,37.6482133376972
上海盘中商贸有限公司,121.48789948569473,31.24916171001514
上海坚辉食品贸易有限公司,121.48789948569473,31.24916171001514
上海吾家科技有限公司,121.49228392444816,31.402928601366725
嘉善路（上蔬永辉）,121.58267655598321,31.25012947011266
奎照路店,121.4776089855523,31.306273935172964
24.联华南丹店,121.43667881966867,31.196535452502786
崇明陈纺公路293(农工商),121.5353975435439,31.633564930802045
310上海好呀商贸有限公司凌云分公司,121.48789948569473,31.24916171001514
崇明建设387(农工商),121.4865448760196,31.618219831328428
涵青434店(伍缘折扣店),121.3999656169507,31.10477159531039
赤峰宏发食品有限公司,118.9307611921676,42.297112320317325
上海市青浦区阮启社杂货店,121.09142524282201,31.130862397996967
上海龙又橙咖啡企业管理有限公司,121.48789948569473,31.24916171001514
万有全（市十中学）,121.50025981018982,31.183840588911877
家得利  新华,114.4535014286928,38.117218640478164
曹江市场,121.35562058578954,31.27010442780634
万宁日用品商业（上海）有限公司川沙东海岸分店,121.70540200014574,31.189196861276766
上海百维果业有限公司,121.48789948569473,31.24916171001514
上海农业学校（点心部）,121.16927969390309,30.91050396324284
铜川路-唐有明,121.42613375309469,31.26048698391078
上海的鼎丰酿造有限公司,121.77865062822633,31.33780379878783
上海诚集实业发展有限公司,121.48789948569473,31.24916171001514
仁义小吃部,121.49223165384714,31.308764325259528
青浦蒸淀360(农工商),121.02763828476935,30.987200745919598
上海必胜客有限公司天山西路店,121.38990892147828,31.21239289286776
芷江市场（黄福元）,109.61110485122535,27.402510416381624
物美虹口,117.09325727612534,39.80030620138431
联华乐山,103.76082423877176,29.600957611095073
平顶山天晶植物蛋白有限责任公司,113.30084897797529,33.74530145652439
华东理工,121.43209827453425,31.14974244700611
上海杰特食品有限公司,121.71791301179691,31.127027451802274
24.联华丁香店,121.44552969540078,31.220737189511446
田头超市平凉路店,121.4834595208811,31.210154782592202
九橙餐饮-虹漕园,121.4149694021378,31.183106272574506
好生活（上海）农副产品配送服务有限公司,121.5490354637873,31.287159545105656
安吉祖名豆制食品有限公司,119.95720242066378,29.159494120760925
北京华城世茂贸易有限公司,116.44710258257619,39.89406588285077
碧江（家得利）,109.19370501854442,27.716136520691244
重庆璧山"妈咪宝贝",106.31876671430918,29.68110876727935
上海柴山贸易有限公司,121.48789948569473,31.24916171001514
上海呼玛商品交易市场经营管理有限公司,121.45240667323242,31.3451306664627
湖北十堰天鸿立生商贸有限公司,112.41056219213213,31.209316250139747
福州田美农业开发有限公司（自采）,119.7661466528967,25.460252005665467
南京轩嘉食品有限公司,118.86545812662786,31.34152771983049
上海宏隆食品经营部,121.48789948569473,31.24916171001514
威海威东日综合食品有限公司,122.17799944918191,37.42151519581461
