source,target
金华市新民果品有限公司,沃尔玛上南店,6.0
上海汉康豆类食品有限公司,12.金鹤,26.0
上海万旗食品有限公司,上海奉贤大润发商贸有限公司,1227.0
江桥批发市场经营管理有限公司,家乐福（金桥店）,3.0
上海花冠营养乳品有限公司,晋江市伊爱娃娃孕婴用品生活馆,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司闵行餐厅,35.0
上海启瑞食品有限公司,上海龙辉餐饮管理有限公司张杨路店,2.0
上海唐人神肉制品有限公司,上海紫燕食品有限公司,50.0
上海强福食品有限公司,上海桂巷集贸市场经营管理有限公司,14.0
上海国元米业有限公司,长桥菜市场,10.0
东莞九龙城食品有限公司,上海市徐汇区欣建副食品经营部,1.0
上海亮发食品有限公司,上海晋湘餐饮有限公司,24.0
西诺迪斯食品（上海）有限公司,新之美餐饮管理（上海）有限公司淮海路店,12.0
鸿丰粮油批发部,上海大昌集贸市场经营管理有限公司,2.0
上海力德尔食品有限公司,万二,31.0
上海汉康豆类食品有限公司,霍山菜场-晶白,21.0
纽迪希亚生命早期营养品管理（上海）有限公司,沃尔玛南浦大桥店,7.0
上海新景西餐食品有限公司,义乌华伦先,12.0
上海澳辰食品有限公司,上海日生食品物流有限公司,7.0
海亮明康汇物流有限公司,海亮教育园（高中二部）,112.0
上海冯达豆类食品有限公司,十三村1#,3.0
上海阳洋豆业食品有限公司,老北站菜场6号,26.0
上海清美绿色食品有限公司,天天特价加盟（预付）,28.0
上海六和勤强食品有限公司,上海新欧尚超市有限公司蒙山北路店,10.0
益海嘉里食品营销有限公司,上海肯德基有限公司中兴路餐厅,3.0
上海锦江国际饭店有限公司帆声饼屋,三阳,420.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司朱泾餐厅,4.0
维利奥（上海）食品贸易有限公司,上海花冠营养乳品有限公司,1.0
家伟南北货批发部,上海外冈新苑农贸综合市场经营管理有限公司,406.0
汕头市达濠李老二食品有限公司,上海市徐汇区欣建副食品经营部,1.0
上海市徐汇区欣建副食品有限公司,上海市徐汇区欣建副食品经营部,1.0
上海澳富盈食品贸易有限公司,上海农产品批发市场,2.0
上海清美绿色食品有限公司,方塔(联华),81.0
水果部70号,望赤（上海）餐饮管理有限公司正大广场分公司,23.0
上海晏洋实业有限公司,上海新欧尚超市有限公司金科路店,4.0
上海清美绿色食品有限公司,博兴路联华（经销）,21.0
上海斗品膳食品有限公司,上海斗牛士餐饮管理有限公司普陀店,15.0
昆山市玉山镇昌法食品经营部,上海牧谣食品有限公司,5.0
上海坚辉食品贸易有限公司,上海佳郦南林餐饮管理有限公司,27.0
舟山骏华水产有限公司,上海龙辉餐饮管理有限公司七莘路店,4.0
上海八仙食品有限公司,上海艾晖食品有限公司普陀分公司,2.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司张杨路店,11.0
上海冰绵生物科技有限公司,上海环盛商业有限公司世纪大道分公司,9.0
上海松林肉食品有限公司,上海兴堰商贸有限公司,13.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司罗阳路店,58.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司荣乐西路店,2.0
上海好胜贸易有限公司,上海龙辉餐饮管理有限公司七莘路店,25.0
文登荣记果蔬贸易商社,上海联家超市有限公司武宁店,8.0
上海欧源豆类食品有限公司,张家桥,22.0
上海市宝山区亳州牛羊肉经营部,上海市金山区祥亿餐饮厅,5.0
上海台宝贸易有限公司,上海欧尚超市有限公司,12.0
上海花冠营养乳品有限公司,临渭区新丽华商贸有限公司,5.0
上海杰升食品厂,锦梅路面店,3.0
上海力德尔食品有限公司,包房19号,30.0
上海龙辉餐饮管理有限公司九六广场店,北京玉中都科技开发中心,28.0
陈益成食品,上海浦众农贸市场经营管理有限公司,5.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司七莘路店,13.0
上海清美绿色食品有限公司,宝山顾村店（上蔬永辉）,32.0
上海旭洋绿色食品有限公司,上海久光百货有限公司,19.0
上海市金山区杨波农产品经营部,上海市金山区碟乐轩徽菜馆,66.0
上海顺一水产行,上海百川综合市场经营管理有限公司,72.0
江苏海创农产品开发有限公司,上海肯德基有限公司周家嘴餐厅,16.0
清美豆制品,上海美天副食品市场经营管理有限公司程桥分公司,17.0
YYC2-吉林省长春皓月清真肉业股份有限公司,上海联家超市有限公司川沙店,5.0
上海双汇大昌有限公司上海分公司,宿州怡连深度供应链管理有限公司,23.0
罗盖特生物营养品（武汉）有限公司,上海纽贝滋营养乳品有限公司,4.0
雨润,上海美天副食品市场经营管理有限公司新遵义分公司,20.0
上海清美绿色食品有限公司,五里桥(联华),32.0
上海市金山区徐小弟肉店,上海锦江国际绿色假期旅游有限公司,4.0
鼎香帅（上海）餐饮企业管理有限公司,鼎香帅（上海）餐饮企业管理有限公司汇宝广场店,5.0
山东荣华食品集团有限公司,上海双汇大昌有限公司上海分公司,3.0
益海嘉里食品营销有限公司,上海肯德基有限公司沪东餐厅,2.0
上海公益食品有限公司,上海三角地菜市场经营管理有限公司广中路分场,11.0
上海瑞轩食品有限公司,石家庄天牧,9.0
上海唛再格食品有限公司,上海新香涌餐饮有限公司,4.0
上海市普陀区绘园农产品经营部,上海天目湖宾馆管理有限公司,547.0
上海市普陀区绍勇冷冻食品,上海宝山鱼塘市场经营管理有限公司,14.0
益海嘉里食品营销有限公司,上海必胜客有限公司万源城店,5.0
上海澳犇国际贸易有限公司,上海龙辉餐饮管理有限公司正大广场店,39.0
寿县袁伍家禽养殖专业合作社,上海紫燕食品有限公司,27.0
上海良友海狮油脂实业有限公司,上海启洪食品有限公司,165.0
上海德丰食品工业有限公司,北京亿美祥瑞科技发展有限公司,4.0
上海江杨农产品物流有限公司,工商宝山分局,1.0
上海裕田农业科技有限公司,电商 天津天猫超市（代销）,1.0
上海农产品中心批发市场,桂东菜市场,153.0
上海艺杏食品有限公司,佳美超市(名人苑),31.0
艾狄士食品（上海）有限公司,上海左味餐饮有限公司,4.0
上海艺杏食品有限公司,曹家渡服务中心,2.0
上海德丰食品工业有限公司,唐山翠博商贸有限公司,3.0
上海天容肉制品集团有限公司,相城大润发,19.0
中粮食品营销有限公司上海分公司,上海奉贤大润发商贸有限公司,524.0
庄怡农业发展有限公司,锦江麦德龙现购自运有限公司闵行商场,6.0
上海艺杏食品有限公司,外三(浦东外高桥发电三厂）（H ）-M,2.0
佳农食品(上海)有限公司,上海联家超市有限公司七宝店,63.0
上海绿和园艺有限公司,上海必胜客有限公司卫清西路餐厅,47.0
上海清美绿色食品有限公司,孙农路联华加盟超市（月结1）,16.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司荣乐西路店,10.0
上海斗品膳食品有限公司,上海斗牛士餐饮管理有限公司漕宝路分店,17.0
纽迪希亚生命早期营养品管理（上海）有限公司,海口裕祥隆实业有限公司,13.0
上海明珠湖生猪专业合作社,上海崇明桥镇农贸市场经管理有限公司,54.0
上海杨浦区东立副食品店,上海金富门酒店有限公司,72.0
上海优壹电子商务有限公司,徐州康瑞商贸有限公司,2.0
海亮明康汇物流有限公司,明康汇上海昌化路菜场店,25.0
上海市金山区王传明鲜肉店,上海金圩餐饮有限公司,9.0
应城市宏基石膏制品有限公司,上海欣晨豆业有限公司,66.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司欧阳路店,2.0
上海阳洋豆业食品有限公司,世界路14号（张小宝）,29.0
浙江华康药业股份有限公司,上海越哲食品有限公司,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司申月餐厅,34.0
上海同梁果品贸易有限公司,上海龙辉餐饮管理有限公司周浦万达店,22.0
上海市嘉定区华亭镇赵宝斌水果经营部,上海市宝山区沪又多杂货店,14.0
上海东区老大房食品有限公司,联华安宁,4.0
上海长生食品有限公司,大润发美兰湖店,6.0
上海花冠营养乳品有限公司,安徽省池州市东至县青山乡皇家贝贝,6.0
上海紫燕食品有限公司,上海闵行超十万熟食店,2.0
六安市祥和农副产品有限责任公司,上海联家超市有限公司宜山店,10.0
上海荣孙肉制品经营部,上海市荣孙肉制品经营部,1.0
上海艺杏食品有限公司,彩香一村市场3号(张文菊)[加盟],3.0
上海阳洋豆业食品有限公司,川沙030号,28.0
松江区叶谢镇浦南农副产品批发市场89.81号,上海惠多超市有限公司,84.0
上海龙翔粮油贸易有限公司,上海沃天贸易有限公司,1.0
上海优壹电子商务有限公司,杭州市滨江区熊娜母婴用品商行,4.0
东莞九龙城食品有限公司,上海龙辉餐饮管理有限公司世博大道店,20.0
上海汉康豆类食品有限公司,28.上海润汇餐饮有限公司,25.0
上海佳伊食品有限公司,上海真惠餐饮有限公司,5.0
上海市浦东新区周浦镇周开农产品经营部,上海申韵餐饮管理有限公司,2.0
上海万有全豆制品有限公司奉贤分公司,升亮分公司食堂（封浜）,16.0
慈溪市观海卫米支缘年糕厂,上海依涛食品有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司成山路店,3.0
上海巨匠咖啡食品有限公司,赋诗特电子商务有限公司,1.0
佛山市顺德区杏坛镇顺龙食品厂,上海金文食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司航头餐厅,34.0
山海万旗食品有限公司,上海奉贤大润发商贸有限公司,28.0
连云港盛飞水产品销售有限公司,上海普陀华联吉买盛购物有限公司,81.0
上海军工路批发市场,上海大昌集贸市场经营管理有限公司,21.0
上海大牧汗食品有限公司,上海大牧汗食品股份有限公司,1.0
华达龙升猪定点屠宰厂有限公司,广东八记食品有限公司,1.0
上海清美绿色食品有限公司,上海缘盛农贸市场经营管理有限公司怒江路分公司,30.0
上海宝桥食品销售有限公司,上海梅龙镇伊势丹百货有限公司,3.0
上海阳洋豆业食品有限公司,泰山菜场140号,29.0
上海才平实业有限公司,上海华晨食品有限公司,6.0
上海紫燕食品有限公司,上海市闵行区隽琴熟食店,4.0
上海市青浦区刘岳伶蔬菜经营部,上海市青浦区海相缘饭店,147.0
上海好胜贸易有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,20.0
上海龙上农副产品批发市场经营管理有限公司,许浦变电站,1.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司青浦公园店,10.0
浙江青莲食品有限公司,上海天馨集贸市场经营管理有限公司,6.0
上海花冠营养乳品有限公司,安徽岳西五峰母婴坊,4.0
上海清美绿色食品有限公司,谷全农业徐泾镇加盟（预付）,28.0
常州市武进区雪堰秦皇山笋厂,上海龙辉餐饮管理有限公司新松江路店,1.0
上海市宝山区运元食品经营部,上海琦潘食品有限公司,56.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司长泰广场店,26.0
上海九雅堂食品有限公司,熊先生,1.0
上海紫燕食品有限公司,上海市闵行区益隽熟食店,7.0
上海清美绿色食品有限公司,新闸路店（家乐福经销）,7.0
上海绿和园艺有限公司,上海必胜客有限公司朱泾镇店,32.0
艾狄士食品（上海）有限公司,上海莱娅食品有限公司(莱姆香草),5.0
上海意华食品有限公司,青岛健高贸易有限公司,2.0
上海旭洋绿色食品有限公司,家乐福宜山专卖,26.0
上海清美绿色食品有限公司,隆安菜店（预付）0265,32.0
上海睿畅贸易有限公司奉贤分公司,李国兰（世纪联华颛桥店）,4.0
上海清美绿色食品有限公司,凌云专柜(沃尔玛),14.0
上海市浦东新区周浦镇新都蔬菜经营部,上海蓝溪实业有限公司竞衡假日酒店,260.0
广州康赢食品有限公司,锦江麦德龙现购自运有限公司,1.0
上海花冠营养乳品有限公司,闽北市福州市阳光伊贝贝,1.0
上海强丰家禽养殖专业合作社,上海强丰果蔬种植专业合作社,7.0
上海斗品膳食品有限公司,太仓市城厢镇犇鑫西餐厅,7.0
梅河口市北国贡农业科技开发有限公司,上海春泰粮油工贸有限公司松江第一分公司,3.0
上海艺杏食品有限公司,新苏市场门面(柏兰霞)[加盟],31.0
上海椰椰食品有限公司,黄山瑞隆商贸,2.0
福瑞禧（上海）食品有限公司（鲜鱼）,上海松江绿地商业管理有限公司,2.0
上海东方食品有限公司,温宿路菜场,31.0
上海唐人神肉制品有限公司,闵行经销商,6.0
上海天容肉制品集团有限公司,常熟1店欧尚,17.0
上海清美绿色食品有限公司,永靖惠民加盟（预付）,9.0
上海新景西餐食品有限公司,静安希尔顿饭店（上海）,1.0
河南恒都食品有限公司,上海每人美食品有限公司,5.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司虹桥路店,6.0
上海清美绿色食品有限公司,上海联家超市有限公司金桥店,24.0
上海花冠营养乳品有限公司,茂名市品冠贸易有限公司,11.0
上海东方食品有限公司,城中菜场,30.0
上海亿欣食品销售有限公司,上海闵行区鸿蠃饭店,37.0
五常市福兴精制米有限公,上海蓝田农贸市场经营管理有限公司,2.0
上海华润五丰营销有限公司,特易购商业(上海)有限公司莘东路分公司,330.0
益海嘉里食品营销有限公司,上海肯德基有限公司新南方商城餐厅,2.0
益海嘉里（盐城）粮油工业有限公司,上海莘庄乐购生活购物有限公司,3.0
上海春泰粮油工贸有限公司松江第一分公司,好又多--曹行店,1.0
雅培贸易（上海）有限公司,沃尔玛上海宝山一二八纪念路店,4.0
上海冯达豆类食品有限公司,旺福家（头桥店）,25.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司百联又一城店,76.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司大华店,3.0
昆山磊鑫食品经营部,上海浦众农贸市场经营管理有限公司,1.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司月星广场店,6.0
深圳市鑫荣懋农产品股份有限公司,沃尔玛南浦大桥店,3.0
上海奉贤区,上海惠多超市有限公司,147.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司长寿路二店,43.0
上海农产品批发市场,上海东湾农副产品市场经营管理有限公司,186.0
温州紫江塑料包装有限公司,上海瑞轩食品有限公司,2.0
南京利丰英和商贸有限公司上海分公司,上海新欧尚超市有限公司蒙山北路店,37.0
上海鑫品食品有限公司,上海第一食品连锁发展有限公司中环店,12.0
上海松林肉食品有限公司(联营),上海联华超市发展有限公司 - 系统,66.0
上海江杨农产品物流有限公司,上海金厦建筑材料有限公司,2.0
上海花冠营养乳品有限公司,娄底双峰乖乖熊母婴连锁,10.0
上海艺杏食品有限公司,万有全（校资产）,3.0
上海汉康豆类食品有限公司,太仓威尔斯新材料,6.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司西乡路店,2.0
南京新品友食品有限公司,上海顶发食品有限公司,12.0
上海莘松乐购生活购物有限公司,益海嘉里食品营销有限公司,3.0
普陀区凤章水产经营部,上海一品全餐饮有限公司,26.0
艾狄士食品（上海）有限公司,武汉马哥孛罗酒店,2.0
上海万有全豆制品有限公司奉贤分公司,东明集贸市场施裕忠,31.0
ZZNY YT19-青岛何氏牛业有限公司,上海联家超市有限公司新南店,6.0
上海梅茂食品销售有限公司,上海华晨食品有限公司,3.0
雨润食品,上海美天副食品市场经营管理有限公司程桥分公司,17.0
上海汉康豆类食品有限公司,18.金晓,24.0
上海紫燕食品有限公司,上海市闵行区泽企熟食店,2.0
上海清美绿色食品有限公司,上海合阳综合市场经营管理部,29.0
光明食品集团上海海丰大丰禽业有限公司,上海德丰食品工业有限公司,10.0
上海清美绿色食品有限公司,新安184(伍缘折扣超市),32.0
上海花冠营养乳品有限公司,赣州市南康区好又来奶粉店,1.0
上海农产品中心批发市场GB09,徐汇龙华副产品市场@000368,21.0
伊特安食品（上海）有限公司第一分公司,上海伊藤忠商事有限公司,8.0
南京利丰英和商贸有限公司上海分公司,上海欧尚超市有限公司闵行店,18.0
上海好胜贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,527.0
味可美（广州）食品有限公司,上海萨莉亚餐饮有限公司大渡河路店,4.0
上海万有全豆制品有限公司奉贤分公司,洪庙幼儿园（绿引）,10.0
上海市浦东新区北蔡镇志伟肉类经营部,上海野哲餐饮有限公司,1.0
Z6WD-苏州锦丰嘉商贸有限公司,上海联家超市有限公司荣乐路店,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司新美罗餐厅,3.0
南通寿仙食品有限公司,上海古韵老街坊餐饮有限公司,4.0
贵州金沙冠香坊调味食品有限公司,上海金文食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司古棕路餐厅,33.0
艾狄士食品（上海）有限公司,好好餐饮环球港店,1.0
（安达）陈益成食品,上海浦众农贸市场经营管理有限公司,12.0
蔬菜王,上海翼家菜市场经营管理有限公司,28.0
上海清美绿色食品有限公司,康健6(伍缘折扣超市),32.0
领先食品（上海）发展有限公司,味之鲜-宁波开明,2.0
上海清美绿色食品有限公司,上海环镇集贸市场经营管理有限公司,12.0
上海清美绿色食品有限公司,龙华西408(伍缘折扣超市),32.0
上海松田香料有限公司,上海少野商贸有限公司,3.0
上海清美绿色食品有限公司,上海联华超市发展有限公司 - 系统,41.0
益海嘉里食品营销有限公司,上海肯德基有限公司柳州二餐厅,3.0
上海汉康豆类食品有限公司,33.上海公安高等专科学校食堂,1.0
上海汉康豆类食品有限公司,40.宝山公安分局第二食堂,3.0
太合、芳圜、众鑫、北三峡润邦,上海浦众农贸市场经营管理有限公司,3.0
上海冯达豆类食品有限公司,浦江园）上海沀仪餐管理有限公司,7.0
中粮国际（北京）有限公司上海,青岛福兴祥商品配送有限公司,1.0
上海花冠营养乳品有限公司,山东省滨州市滨城区杨柳雪镇孕婴用品店,8.0
新桃浦配送中心,上海市闵行区纽客食品店,3.0
上海天容肉制品集团有限公司,吴江大润发,13.0
东方粮油方正有限公司,中储粮（上海）米业有限责任公司,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司同乐餐厅,32.0
上海绿和园艺有限公司,上海必胜客有限公司高行万嘉店,61.0
上海艺杏食品有限公司,振华重工长兴基地（小白楼）（H ）-M,3.0
ZLEM-六安市祥和农副产品有限责任公司,上海联家超市有限公司武宁店,1.0
西诺迪斯食品（上海）有限公司,上海市第一人民医院,6.0
射阳大米经销处,上海市宝山区共江集贸市场经营管理有限公司,60.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司施湾餐厅,9.0
上海瑞姆贸易有限公司,上海市闵行区新哥肉制品经营部,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司长清路店,3.0
益海嘉里食品营销有限公司,上海莲源物流有限公司望园路分公司,37.0
上海艺杏食品有限公司,桂巷集贸212号(单莉莉)（散户）,25.0
上海金锣哲远食品销售公司,上海淞南农副产品市场经营管理有限公司,25.0
上海紫燕食品有限公司,上海市杨浦区郭晓琼熟食店,3.0
上海花冠营养乳品有限公司,湖北十堰宝贝可乐母婴生活馆,7.0
上海市金山区郑雪飞食品经营部,上海中洪大院酒店有限公司,200.0
上海农产品中心批发市场康文二部,徐汇龙华副产品市场@000368,63.0
上海清美绿色食品有限公司,虹口4839(世纪联华),32.0
上海清美绿色食品有限公司,迪亚超市新源路店（单位加盟）,31.0
上海万有全豆制品有限公司奉贤分公司,保罗酒楼,31.0
上海适达餐饮管理有限公司冰淇淋加工厂,嘉定罗宾森,18.0
上海市第一人民医院,索迪斯,3408.0
T275-上海东辉食品有限公司,上海联家超市有限公司万达店,11.0
上海阳洋豆业食品有限公司,三角地菜场--妙友,29.0
上海花冠营养乳品有限公司,河南省新乡市原阳县斗门乡曹庄乡互信奶粉店,6.0
上海祥森米业有限公司,上海远东食品有限公司,19.0
益海嘉里食品营销有限公司,上海必胜客有限公司宁夏路店,2.0
昆山天环裕梅翔副食品商行,上海浦众农贸市场经营管理有限公司,1.0
上海鑫福昌工贸有限公司,上海家得利超市有限公司花木店,45.0
上海花冠营养乳品有限公司,开封市杞县军军商贸有限公司,21.0
祥云食品,上海翼家菜市场经营管理有限公司,25.0
上海清美绿色食品有限公司,新二2店242(伍缘折扣超市),27.0
上海澳富盈食品贸易有限公司,上海江扬市场,4.0
上海阳洋豆业食品有限公司,国定市场（张小宝）,13.0
ZVKL-中粮食品营销有限公司上海分公司,上海联家超市有限公司联洋店,9.0
上海花冠营养乳品有限公司,滁州市展翔商贸有限公司,13.0
上海汉康豆类食品有限公司,美天长支,26.0
上海巨匠咖啡食品有限公司,上海技嘉,2.0
连云港盛飞水产品销售有限公司,上海奉贤大润发商贸有限公司,655.0
上海旭晋贸易有限公司,上海华申中外文化交流服务有限公司,6.0
上海花冠营养乳品有限公司,常熟市尚湖镇婴乐坊母婴用品店,6.0
上海市皖北（砀山）果行,上海双峰农贸市场经营管理有限公司,62.0
贝因美(上海)现代商超营销有限公,上海新欧尚超市有限公司蒙山北路店,3.0
上海天然谷物,龙山菜场,90.0
华盛,上海浦众农贸市场经营管理有限公司,4.0
上海市陈睿工贸有限公司,上海翼通菜市场经营管理有限公司,19.0
上海东方食品有限公司,农委,6.0
大厂回族自然县万福肉类有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,2.0
上海陇南肉类批发市场经营管理有限公司,上海北桥集贸市场经营管理有限公司,19.0
上海唐人神肉制品有限公司,亚菲食品贸易有限公司,3.0
上海雨润食品有限公司,上海市宝山区共江集贸市场经营管理有限公司,20.0
上海艺杏食品有限公司,书院市场（周惠芳）（散户）,31.0
上海清美绿色食品有限公司,上海申客隆御青路超市加盟,31.0
艾狄士食品（上海）有限公司,厦门市思明区席斯汉堡店,11.0
上海龙辉餐饮管理有限公司九六广场店,欧本咖啡（北京）有限公司,4.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司虹口龙之梦店,26.0
上海紫燕食品有限公司,上海市杨浦区东兵熟食店,1.0
昆山信谊德商贸有限公司,上海浦众农贸市场经营管理有限公司,3.0
上海东区老大房食品有限公司,世纪联华天山店,11.0
上海东辉食品有限公司,特易购商业（上海）有限公司上海沈浦泾路分公司,12.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司宁国路店,60.0
上海春泰粮油工贸有限公司松江第一分公司,尚优玛特--佘山店,1.0
上海真北路批发市场,上海宴芸农贸市场经营管理有限公司,304.0
李先茹豆制品经营部,上海爱辉农副产品市场经营管理有限公司,26.0
0252-多美滋婴幼儿食品有限公司,上海联家超市有限公司万达店,9.0
上海江杨农产品物流有限公司,江杨市场北大门口,1.0
上海清美绿色食品有限公司,康桥路加盟（预付）,42.0
上海东区老大房食品有限公司,世纪联华金山石化店,2.0
上海汉康豆类食品有限公司,39.家乐福曲阳店,13.0
上海清美绿色食品有限公司,金山亭林农贸市场郊区加盟（月结1）,30.0
江苏海创农产品开发有限公司,上海肯德基有限公司飞虹餐厅,33.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司华漕大润发店,13.0
上海斗品膳食品有限公司,上海斗嘉餐饮有限公司,7.0
上海六和勤强食品有限公司,上海宝山乐购生活购物有限公司,5.0
合肥华鼎食品有限公司,上海紫燕食品有限公司,29.0
上海斗品膳食品有限公司,河南斗牛士餐饮管理有限公司洛阳牡丹大道店,9.0
上海睿畅贸易有限公司奉贤分公司,潘群香（世纪联华仙霞店）,4.0
上海越哲食品有限公司,湖南邵阳-林明辉,8.0
联华超市股份有限公司,上海西子湖茶叶有限公司,1688.0
和牧食品,上海浦众农贸市场经营管理有限公司,3.0
上海旭洋绿色食品有限公司,迪亚天天 中江店,21.0
上海味之素调味品有限公司,上海金文食品有限公司,1.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司航南公路店,3.0
宁波海曙盛晟水产有限公司,上海新欧尚超市有限公司外高桥店,4.0
上海艺杏食品有限公司,大润发30号(吴江店),32.0
上海清美绿色食品有限公司,上海乐哈哈超市（加盟）预付,30.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司世博大道店,41.0
上海清美绿色食品有限公司,翔殷(联华),32.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司莘建餐厅,31.0
上海济洪蔬菜配送中心有限公司,锦江麦德龙现购自运有限公司嘉定商场,71.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司松江申越餐厅,2.0
上海市金山区干巷市场,干巷市场,1.0
泰森华东食品发展有限公司,上海联家超市有限公司张江高科店,118.0
上海喜旺食品厂,新昌荣兴副食品商行,6.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司春申餐厅,12.0
上海双汇大昌有限公司上海分公司,太原市尖草坪区天创伟业酒类经销部,1.0
上海铜川水产市场经营管理有限公司,上海绿园农副产品综合市场经营管理有限公司,19.0
上海新景西餐食品有限公司,万豪虹桥大酒店（紫泰酒店管理）,25.0
江苏盐城,上海恭辉食品销售有限公司,1.0
惠氏·,沃尔玛松江店,3.0
上海猪状元食品销售有限公司,上海七宝商城综合市场经营管理有限公司,20.0
上海诚创食品有限公司,上海漕虹湘鄂情餐饮管理有限公司,2.0
上海清美绿色食品有限公司,大众果品加盟 预付,2.0
上海清美绿色食品有限公司,上海芯铭农副产品市场经营管理有限公司古美农副产品市场经营管理分公司,4.0
上海斗品膳食品有限公司,舟山定海斗牛士牛排馆,8.0
上海巨圣国际货物运输代理有限公司,上海澳点食品有限公司,2.0
上海清美绿色食品有限公司,光华菜市场经营管理公司,54.0
上海银苑酒店有限公司,伟昌副食品经营部,53400.0
上海万有全豆制品有限公司奉贤分公司,安景好,23.0
上海慧源饮用水有限公司,摩尔舒,140.0
上海花冠营养乳品有限公司,兴国县兴隆超市,8.0
广东乐满家咖啡食品有限公司南海分厂,上海日生食品物流有限公司,1.0
上海双汇大昌有限公司上海分公司,泗阳县环宇食品经营部,19.0
上海清美绿色食品有限公司,松隐143(农工商),24.0
百家珍酿造食品股份有限公司,上海玉峰食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司年家浜餐厅,1.0
上海花冠营养乳品有限公司,株洲市朝霞商行,45.0
揭阳市兴达副食品厂,上海金文食品有限公司,1.0
上海松林肉食品有限公司,上海市南市区乔家栅食品厂,1.0
上海清美绿色食品有限公司,上海联家超市有限公司七宝店,56.0
广东绿环水产有限公司,上海市徐汇区欣建副食品经营部,1.0
佳农食品(上海)有限公司,上海新欧尚超市有限公司蒙山北路店,3.0
上海花冠营养乳品有限公司,苏州市张家港锦丰丽婴母婴生活馆,2.0
山东金城股份有限公司,上海日生食品物流有限公司,1.0
上海徐汇区怀田副食品商店（郭前进）,上海市徐汇区欣建副食品经营部,1.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司世博大道店,23.0
深圳市汇昌隆贸易有限公司,上海市荣孙肉制品经营部,1.0
上海苏食肉品销售有限公司,上海嘉定安亭大润发商贸有限公司,7.0
上海冯达豆类食品有限公司,康乐菜场,23.0
苏州环云贸易有限公司,沃尔玛华东百货有限公司上海杨行分店,2.0
上海花冠营养乳品有限公司,常熟阳光宝贝,6.0
广州市汇儿贸易有限公司,上海莲源物流有限公司望园路分公司,66.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司祖冲之餐厅,9.0
多美滋婴幼儿食品有限公司,上海优壹电子商务有限公司,7.0
上海市浦东新区高行镇伍锦强鲜肉点,上海市育民中学,6.0
上海清美绿色食品有限公司,民东241(伍缘折扣超市),33.0
上海天容肉制品集团有限公司,泗洪大润发,4.0
上海淳飞食品有限公司,上海元旺餐饮有限公司,104.0
上海爱森肉食品有限公司,上海华润万家超市有限公司,327.0
上海紫燕食品有限公司,上海潮好味餐饮管理有限公司凉城路店,5.0
上海强丰果蔬种植专业合作社,上海市金山卫镇人民政府食堂,157.0
上海宝山区德辉粮油批发经营部,上海呼玛商品交易市场经营管理有限公司,2.0
上海艺杏食品有限公司,桂东市场（王长梅）-专卖,17.0
上海清美绿色食品有限公司,惠好的加盟 华昱食品（预付）,29.0
上海同梁果品贸易有限公司,上海市徐汇区欣建副食品经营部,1.0
上海艺杏食品有限公司,北新泾市场（加盟）(朱士银),31.0
江苏海创农产品开发有限公司,上海肯德基有限公司沪太餐厅,29.0
上海龙上农副产品批发市场经营管理有限公司,上海极利餐饮有限公司,4.0
