source,target
上海市闵行区荣孙肉制品经营部,上海龙辉餐饮管理有限公司新松江路店,13.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司虹口龙之梦店,5.0
水产,上海市鹤林酒家,3.0
6.个体工商户,上海唐汉风韵餐饮管理有限公司,30.0
惠氏（上海）贸易有限公司,上海惠婴乐贸易有限公司,1.0
上海旭洋绿色食品有限公司,环盛商业有限公司时代广场店,2.0
上海大牧汗食品股份有限公司,厦门东方海外,2.0
上海艺杏食品有限公司,巨鹿生鲜市场25号(刘庆红)（加盟）^,2.0
上海双潆过滤器材有限公司,上海良友海狮油脂实业有限公司,2.0
上海清美绿色食品有限公司,优益佳（宝龙广场） 预付1 陈胜勇 龚,2.0
宝山区云锦油粮经营部,上海绩成餐饮有限公司,2.0
上海远东食品有限公司,正大优鲜,42.0
上海艺杏食品有限公司,来必堡餐饮有限公司（娄山店）,2.0
上海万有全豆制品有限公司奉贤分公司,儿科医院（生鲜）,3.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司古棕路餐厅,2.0
上海汉康豆类食品有限公司,元华东新店,3.0
安吉祖名豆制食品有限公司,新镇卜蜂莲花,12.0
安吉祖名豆制食品有限公司,上海易买得超市有限公司曲阳店,1.0
上海阳洋豆业食品有限公司,上海新星农副产品市场经营管理有限公司,9.0
上海清美绿色食品有限公司,三源492店(伍缘折扣超市),2.0
上海汉康豆类食品有限公司,上海新泉农副产品市场经营管理有限公司,10.0
上海江场农产品批发市场（顾林芸）,上海庆安集贸市场经营管理有限公司,4.0
艾狄士食品（上海）有限公司,福州世茂洲际酒店,1.0
温岭市宝利达包装印业有限公司,上海欣晨豆业有限公司,2.0
上海清美绿色食品有限公司,浦东航头（联华）,2.0
马德,上海西郊国际农产品交易有限公司,2.0
上海清美绿色食品有限公司,联华超市大木桥店,2.0
上海汉康豆类食品有限公司,31.曙光东院,2.0
瞿秀霞蔬菜经营部,上海市青浦区华新镇莱香福饭店,5.0
山东鲁花集团商贸有限公司上海,上海莲源物流有限公司望园路分公司,2.0
上海艺杏食品有限公司,欧尚(长阳店)--103,1.0
上海铜川水产市场经营管理有限公司,上海缘盛农贸市场经营管理有限公司怒江路分公司,3.0
上海行怡食品贸易有限公司,佳肴国际,58.0
上海楚邦食品有限公司,上海片江食品有限公司,5.0
上海清美绿色食品有限公司,西营106(农工商),4.0
上海清美绿色食品有限公司,富锦店（联华经销）,2.0
清美,上海乐家福农副产品市场经营管理有限公司,3.0
上海正顶记贸易有限公司,上海顶汇商贸有限公司,450.0
乐平市洁净漂白土有限公司,上海嘉里食品工业有限公司,1.0
泰州众品食业有限公司,上海紫鸿食品有限公司,1.0
昆山茁壮冷冻食品商行,上海浦众农贸市场经营管理有限公司,1.0
上海清美绿色食品有限公司,延长店经销(原平小区),1.0
上海清美绿色食品有限公司,百安店（联华加盟）,5.0
上海市宝山区小付水产经营部,宝钢集团宝山宾馆上海聚宝轩大酒店,1.0
上海力德尔食品有限公司,水城137,4.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司高跃路店,1.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司正大广场店,1.0
上海正顶记贸易有限公司,无锡脉邦商贸有限公司,51.0
三全食品股份有限公司,上海好客农业科技发展有限公司,1.0
益海嘉里食品营销有限公司,上海乡香米贸易有限公司,4.0
上海清美绿色食品有限公司,特易购商业（上海）有限公司周浦分公司,3.0
山东荣信水产品有限公司,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,绿地未来城（加盟）预付,1.0
上海清美绿色食品有限公司,清溪(联华),4.0
上海尼卡其诺食品销售有限公司分公司,中环国际酒店（上海）有限公司,2.0
上海清美绿色食品有限公司,新二路二店499(伍缘),2.0
上海瑞凯伊德食品有限公司,西宁高铁动车组,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司大华虎城餐厅,1.0
上海汉康豆类食品有限公司,怡乐食国民淀粉工业,2.0
上海力德尔食品有限公司,新路40号,6.0
安徽华安食品有限公司,上海远东食品有限公司,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司柳州二餐厅,1.0
上海新景西餐食品有限公司,海南优尼特贸易有限公司,11.0
多鱼食品（深圳）有限公司,上海日生食品物流有限公司,1.0
上海艺杏食品有限公司,大润发30号(吴江店),2.0
上海爱森肉食品有限公司,农工商超市,14.0
武汉良中行供应链管理有限公司,上海展鲜食品销售有限公司,1.0
上海艺杏食品有限公司,常客隆(海虞店),2.0
上海汉康豆类食品有限公司,上海联家超市有限公司真北店,1.0
上海市松江区洞泾镇维塘副食品经营店,上海宁江大酒店有限公司,4.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司大场店,4.0
上海清美绿色食品有限公司,虹梅268(伍缘折扣超市),2.0
上海旭阳绿色食品有限公司,上海金山华联吉买盛购物中心有限公司,1.0
上海良龙食品有限公司,上海远东食品有限公司,2.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司共江店,2.0
上海艺杏食品有限公司,沈巷农贸市场（叶明红）（散户）,2.0
上海汉康豆类食品有限公司,上海福贝食品有限公司,3.0
上海笃兴商贸有限公司,上海人家田林餐饮管理有限公司,2.0
上海牛羊肉公司,联华超市股份有限公司,3.0
上海汉康豆类食品有限公司,怡乐食海富幼儿园（龙阳路）,1.0
上海清美绿色食品有限公司,联华超市（壹街区店）加盟,8.0
上海兰有桂食品有限公司,上海顶发食品有限公司,7.0
上海新康园食品有限公司,上海蓝田农贸市场经营管理有限公司,4.0
上海冯达豆类食品有限公司,上海片江食品有限公司,3.0
周浦镇新都蔬菜经营部,上海银苑酒店有限公司,11387.0
上海清美绿色食品有限公司,联华加盟铁峰店（预付）,1.0
上海艺杏食品有限公司,龙群菜市场(徐翠兰)（加盟）,3.0
上海艺杏食品有限公司,南通怡园农贸市场（王志清）,2.0
上海田木园实业有限公司,上海乐购物流有限公司闵行分公司,2.0
山东荣信水产有限公司,上海日生食品物流有限公司,1.0
上海味思餐饮管理有限公司毅丰快餐分公司,凯睿达粉体工程有限公司,8.0
深圳市鑫荣懋农产品股份有限公司,上海新欧尚超市有限公司金科路店,7.0
上海花冠营养乳品有限公司,普宁市流沙利丰食品经营部,8.0
上海阳洋豆业食品有限公司,高行-孙-292,4.0
上海江杨农产品批发市场,上海淞南农副产品市场经营管理有限公司,1.0
上海苏食肉品销售有限公司,上海新欧尚超市有限公司蒙山北路店,11.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司长江南路餐厅,1.0
上海清美绿色食品有限公司,上海荣昶农副产品市场经营管理有限公司漕溪路分公司,3.0
上海清美绿色食品有限公司,通河2店90(伍缘折扣超市),2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司柳州二餐厅,2.0
上海汉康豆类食品有限公司,上海好客农业科技发展有限公司,1.0
上海微馨贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,18.0
上海汉康豆类食品有限公司,15.海康66号,3.0
雅培贸易(上海)有限公司-,特易购乐购（中国）投资有限公司嘉善分公司,1.0
上海紫燕食品有限公司,上海市浦东新区花木街道川燕熟食店,1.0
上海清美绿色食品有限公司,嘉定塔城王建强(豆制品),2.0
上海汉康豆类食品有限公司,捞士领汽车配件（昆山）,1.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司真北路店,4.0
上海汉康豆类食品有限公司,30.家乐福张江店,1.0
北京中冷物流股份有限公司,2398沃尔玛华东百货有限公司上海宝山一二八纪念路分店,7.0
上海裕田农业科技有限公司,X553 家乐福上海曲阳店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司北广场 餐厅,1.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司周浦万达店,2.0
上海苏食肉品销售有限公司,0054欧尚南汇店,3.0
上海紫燕食品有限公司,上海市松江区九亭镇赵西熟食店,1.0
上海清美绿色食品有限公司,马桥(家得利),2.0
上海依使贸易有限公司,上海新麦食品工业有限公司,2.0
上海市青浦区重固镇鹏程蔬菜经营部,上海险富餐饮有限公司,9.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司打浦桥餐厅,2.0
安吉祖名豆制食品有限公司,春申大润发,12.0
上海清美绿色食品有限公司,联华超市康来店（超市加盟）,1.0
上海五丰上食食品有限公司,上海呼玛商品交易市场经营管理有限公司,1.0
上海清美绿色食品有限公司,上海联家超市有限公司徐汇店,4.0
苏州黑珍珠食品有限公司,上海日生食品物流有限公司,1.0
上海宸心贸易有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,3.0
上海清美绿色食品有限公司,特易购商业（上海）有限公司上海沈浦泾路分公司,3.0
上海清美,上海翼家菜市场经营管理有限公司,2.0
上海清美绿色食品有限公司,艺杏旭洋清美NO.105A加盟预付,2.0
上海猪状元肉制品厂,上海七宝商城综合市场经营管理有限公司,4.0
益海嘉里食品营销有限公司,上海必胜客有限公司华漕大润发店,1.0
福建渔老大食品有限公司,上海远东食品有限公司,4.0
上海阳洋豆业食品有限公司,高行-吴-271,4.0
上海自发渔业专业合作社,上海城市超市经营管理有限公司打浦桥店,2.0
上海紫燕食品有限公司,上海紫燕食品有限公司第一分公司,1.0
上海维舜贸易有限公司,上海顶发食品有限公司,1.0
上海清美绿色食品有限公司,上海一心玛特新成超市（加盟）,2.0
领先食品（上海）发展有限公司,京东广州仓,7.0
上海阳洋豆业食品有限公司,大境菜场17号,4.0
上海清美绿色食品有限公司,共富(联华),2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司吴泾餐厅,2.0
上海旭洋绿色食品有限公司,上海福棠菜市场经营管理有限公司,2.0
上海澳莉嘉食品有限公司宝山分公司,邵万生,24.0
上海展富食品有限公司,（打浦店）上海新旺餐饮管理有限公司打浦路店,22.0
上海农产品中心批发市场SD47,徐汇龙华副产品市场@000368,8.0
上海艺杏食品有限公司,闵行公安局-华坪食堂 H-学校餐饮,1.0
泰森华东食品发展有限公司,上海联家超市有限公司友谊南方商城店,7.0
451号苏州肉联厂,上海浦众农贸市场经营管理有限公司,1.0
安吉祖名豆制食品有限公司,大润发闸北店,12.0
上海绿和园艺有限公司,上海必胜客有限公司卫清西路餐厅,5.0
上海花冠营养乳品有限公司,湖北襄阳市襄阳童泰,17.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司合庆餐厅,1.0
叶谢浦南市场一号,上海惠多超市有限公司,2.0
上海花冠营养乳品有限公司,泉州市爱上宝贝母婴用品商行,8.0
上海唐人神肉制品有限公司,家客食品饶老板,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司叶榭餐厅,1.0
雅培（嘉兴）营养品有限公司,上海联家超市有限公司徐汇店,2.0
上海艺杏食品有限公司,通用汽车北厂总装食堂（交大后勤）(H ),1.0
上海欣晨豆业有限公司,上海市奉贤区金香豆制品营业部,2.0
祥云食品,上海市宝山区共江集贸市场经营管理有限公司,2.0
上海力德尔食品有限公司,上海育苑集贸市场经营管理有限公司马陆塘街分公司,39.0
上海清美绿色食品有限公司,新苑3754(世纪联华),4.0
益海嘉里食品营销有限公司,康成投资（中国）有限公司,63.0
上海清美绿色食品有限公司,齐河343店(伍缘折扣店),2.0
上海彬龙农副食品有限公司,上海辉哥海鲜火锅餐饮有限公司桃江路店,8.0
上海艺杏食品有限公司,常客隆(梅李店),2.0
上海领先物流有限公司,上海宝隆宾馆有限公司,6.0
上海朱海贸易有限公司(酒水）,上海传贤餐饮有限公司,46.0
烟台太华调理食品有限公司,上海顶发食品有限公司,3.0
江苏省农垦米业集团有限公司宝应湖分公司,农工商超市,13.0
上海旭洋绿色食品有限公司,小南国,3.0
上海德丰食品工业有限公司,泉州东三商（骆添欣）,3.0
上海汉康豆类食品有限公司,30.家乐福新里城店,1.0
上海万有全豆制品有限公司奉贤分公司,家得利闻喜,3.0
上海力德尔,上海宴芸农贸市场经营管理有限公司,69.0
上海军工路国太综合市场经营管理有限公司,上海远东食品有限公司,6.0
上海金富食品有限公司,上海长风集贸市场经营管理有限公司,3.0
广东八记食品有限公司（阿文）,上海龙辉餐饮管理有限公司时代广场店,1.0
上海海天下冷冻食品有限公司,锦江麦德龙现购自运有限公司普陀商场,8.0
益海嘉里食品营销有限公司,特易购商业（上海）有限公司,2.0
多美滋婴幼儿食品有限公司,武汉市生泰副食有限责任公司,8.0
上海片江食品有限公司,上海联华快客便利有限公司,30.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司正大广场店,1.0
上海清美绿色食品有限公司,嘉定嘉涌路店（上蔬永辉）,2.0
铜川路-鑫伟,上海锦燕餐饮管理有限公司,1.0
上海天谱乐食食品（上海）有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,3.0
上海怀乾贸易有限公司,上海龙辉餐饮管理有限公司百联又一城店,11.0
上海信邦食品工业有限公司,南桥江海批发市场,3.0
上海增旺商贸有限公司,上海顶发食品有限公司,3.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司月星广场店,8.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司世博大道店,1.0
上海冰绵生物科技有限公司,上海环盛商业有限公司世纪大道分公司,1.0
上海清美绿色食品有限公司,航头117(农工商),2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司国盛中心店,1.0
上海汉康豆类食品有限公司,32.世纪联华月浦店,2.0
上海玉峰食品有限公司（朱玉峰）,上海龙辉餐饮管理有限公司正大广场店,5.0
上海清美绿色食品有限公司,景谷109(农工商),2.0
上海艺杏豆类有限公司,上海艺杏食品有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司金运餐厅,2.0
上海旭洋绿色食品有限公司,迪亚天天 阳城店,1.0
山东龙藤不二,上海日生食品物流有限公司,1.0
上海兼光食品有限公司第三分公司,上海兼光食品有限公司第一分店,2.0
佳农食品有限公司,锦江麦德龙现购自运有限公司嘉定商场,2.0
上海琦潘食品有限公司,上海浦东新区花木街道琦王农产品店,7.0
上海清美绿色食品有限公司,洛场迪亚天天加盟（预付）,2.0
上海适达餐饮管理有限公司广丰路分公司,我格,19.0
上海阳洋豆业食品有限公司,唐镇4号,4.0
上海清美绿色食品有限公司,临青路加盟（预付）,2.0
广东壹号食品股份有限公司上海分公,上海七宝乐购购物中心有限公司,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司奉贤南桥路店,4.0
上海清美绿色食品有限公司,尚优玛特加盟,4.0
上海汉康豆类食品有限公司,上海新白鹿餐饮有限公司,1.0
上海泉发食品有限公司,中康,2.0
安吉祖名豆制品食品有限公司,上海莘松乐购生活购物有限公司,5.0
北京五味之精国际贸易有限公司,上海日生食品物流有限公司,1.0
上海康味实业有限公司第一分公司,台金兰（龙之梦店）,6.0
上海雨润肉食品有限公司,菊泉菜市场,1.0
上海亿欣食品销售有限公司,上海虹腾农副产品市场经营管理有限公司,2.0
吉林清龙米业有限公司,上海片江食品有限公司,3.0
南京雨润生鲜食品有限公司,上海盛桥农贸市场经营管理有限公司,147.0
上海冯达豆类食品有限公司,宛平店,1.0
上海清美绿色食品有限公司,淞虹86(伍缘折扣超市),1.0
上海汉康豆类食品有限公司,上海平延农贸市场经营管理有限公司,4.0
上海睿畅贸易有限公司奉贤分公司,潘群香（吉买盛月铺店）,2.0
上海强丰果蔬种植专业合作社,上海市金山区科学技术委员会食堂,3.0
上海艺杏食品有限公司,崇明蔬果批发（邹国萍）(加盟）,2.0
辽宁鸭绿江米业（集团）有限公司,上海日生食品物流有限公司,1.0
中山市黄圃银华腊味有限公司,上海日生食品物流有限公司,1.0
上海阳洋豆业食品有限公司,名言市场（万有全）,4.0
上海冯达豆类食品有限公司,八号桥158#,2.0
上海艺杏食品有限公司,汉中小区,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司真光餐厅,2.0
上海艺杏食品有限公司,常客隆信一店,2.0
上海宸心贸易有限公司,上海环盛商业有限公司世纪大道分公司,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司汇金餐厅,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司鸿音路餐厅,2.0
上海虹口糕团食品厂,密云店,44.0
上海清美绿色食品有限公司,瞿溪341(伍缘折扣超市),2.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,83.0
上海厚岸食品贸易有限公司,上海弘鼎食品有限公司,50.0
上海澳犇国际贸易有限公司,上海龙辉餐饮管理有限公司东郊百联店,2.0
上海力德尔食品有限公司,甘泉206号,2.0
上海冯达豆类食品有限公司,好享购生活购物,1.0
上海苏食肉品销售有限公司,昆山润华商业有限公司上海南汇分公司,4.0
上海六和勤强食品有限公司,上海盛桥农贸市场经营管理有限公司,13.0
内蒙古中敖食品有限公司,上海洪场电子商务有限公司,1.0
湖州南浔温氏食品有限公司,上海紫燕食品有限公司,2.0
上海适达餐饮管理有限公司广丰路分公司,松江万达,45.0
上海欧源豆类食品有限公司,马陆批发市场128,5.0
上海旭洋绿色食品有限公司,世纪联华黄埔新苑专卖,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司朱泾镇店,1.0
上海良友海狮油脂实业有限公司(自有品牌1科),上海联华超市发展有限公司 - 系统,2.0
上海万有全豆制品有限公司,上海市鹤林酒家,8.0
上海清美绿色食品有限公司,上海阳普菜市场经营管理有限公司渭南路分公司,8.0
上海清美绿色食品有限公司,嘉定晨晨蔬果郊区加盟（预付）,1.0
上海大润食品有限公司,上海新欧尚超市有限公司外高桥店,8.0
上海清美绿色食品有限公司,长支30（华联）,2.0
上海越觅果业有限公司,上海珍达碗餐饮管理有限公司沪青平公路分公司,11.0
上海市普陀区黄华梅水产行,新长岭大酒店有限公司,5.0
上海七宝商城农副产品综合交易市场经营管理有限公司,上海申韵餐饮管理有限公司,6.0
广东绿环水产有限公司,上海怀乾贸易有限公司,1.0
江苏海创农产品开发有限公司,上海肯德基有限公司延吉餐厅,2.0
上海清美绿色食品有限公司,金都如海超市（加盟超市）,2.0
上海万有全豆制品有限公司奉贤分公司,家得利飞虹店,3.0
上海江杨农产品批发市场2,上海绿叶农副产品市场经营管理有限公司同泰北路市场分公司,1.0
上海清美绿色食品有限公司,新港路店(易初莲花),4.0
上海清美绿色食品有限公司,江桥天创路加盟 预付1 史逸雯,1.0
廊坊市龙都水产有限公司,广东八记食品股份有限公司,1.0
上海信韩食品有限公司,上海信韩餐饮管理有限公司第七分公司,140.0
上海花冠营养乳品有限公司,湖北省阳新加宝商贸（原黄石市贝＋宝奶粉专卖）,25.0
上海花冠营养乳品有限公司,临泉县文杰贝恩宝母婴用品,6.0
上海江杨农产品批发市场,上海徐南菜市场经营管理有限公司,8.0
上海市铜川路水产市场,上海金鼎农贸市场经营管理有限公司,6.0
上海崇明生态农业发展有限公司,上海阳普菜市场经营管理有限公司长岭路分公司,3.0
上海清美绿色食品有限公司,乐购大卖场(都市店),5.0
光明米业(集团)有限公司,上海联华超市发展有限公司-加盟店-系统,3.0
领先食品（上海）发展有限公司,味之鲜-上海佐理,7.0
上海清美绿色食品有限公司,杨浦区邵罗缘食品商行,3.0
上海汉康豆类食品有限公司,04.万镇,3.0
上海艺杏食品有限公司,汉宫酒家（文星店）(H),2.0
上海清美绿色食品有限公司,上海欧尚超市有限公司闵行店,1.0
上海阳洋豆业食品有限公司,上南路普众--罗,4.0
上海清美绿色食品有限公司,家森平价生鲜(加盟超市）,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司朋普餐厅,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司五莲餐厅,2.0
上海虹口糕团食品厂,四川北路店,44.0
上海艺杏食品有限公司,常客隆(淼泉店),2.0
上海艺杏食品有限公司,盘溪市场1号(莫霖云)[加盟],2.0
上海清美绿色食品有限公司,奉贤第一生鲜超市加盟 预付,2.0
安吉祖名豆制食品有限公司,文诚卜蜂莲花,12.0
领驰食品(上海)发展有限公司,领先食品（上海）发展有限公司,78.0
中粮食品营销有限公司上海分公司,上海奉贤大润发商贸有限公司,40.0
上海万有全豆制品有限公司奉贤分公司,家得利沪闵店,3.0
上海汉康豆类食品有限公司,国和2,3.0
上海清美绿色食品有限公司,宁波342(伍缘折扣超市),2.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司虹口龙之梦店,9.0
上海清美绿色食品有限公司,上海甘泉集贸市场经营管理有限公司,8.0
上海汉康豆类食品有限公司,浦江服务社区,3.0
上海汉康豆类食品有限公司,21.泾东,3.0
上海清美绿色食品有限公司,南昌148(农工商),3.0
上海乐购物流有限公司闵行分公司,上海都市特易购超市有限公司,8.0
上海新景西餐食品有限公司,上海悦榕庄酒店（金湾悦榕）,2.0
上海剑宇果品有限公司,上海乐购物流有限公司闵行分公司,6.0
上海市嘉定区江桥镇陈继兵肉类经营部,上海信韩食品有限公司,4.0
上海盛樑果蔬有限公司,上海联华超市发展有限公司 - 系统,34.0
上海瑞姆贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,2.0
上海三仙食品有限公司,上海龙辉餐饮管理有限公司真北路店,1.0
上海江杨农产品物流有限公司,张国财,1.0
上海清美绿色食品有限公司,龙华西408(伍缘折扣超市),2.0
上海清美绿色食品有限公司,张在友梅川加盟（预付）,1.0
太仓新长宁豆制品有限公司,上海宏康医院有限公司,42.0
上海冯达豆类食品有限公司,尚优玛特（钦州北路）,1.0
上海艺杏食品有限公司,东华大学后勤餐饮(广八1)(Q1H )-M,2.0
V683-上海天成企业发展有限公司,上海联家超市有限公司友谊南方商城店,3.0
上海青田食品有限公司(25号摊),上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,2.0
上海红洲经贸有限公司,上海新景西餐食品有限公司,2.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司大华虎城餐厅,4.0
上海阳洋豆业食品有限公司,通河市场,4.0
上海万有全豆制品有限公司奉贤分公司,家得利西藏,3.0
永吉精气神有机农业有限公司,上海环盛商业有限公司世纪大道分公司,8.0
上海强福食品有限公司（余宝明）,上海一品全餐饮有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司永泰餐厅,2.0
上海汉康豆类食品有限公司,家乐福柳州店,1.0
上海清美绿色食品有限公司,鲜德宝生活超市（加盟）,1.0
上海清美绿色食品有限公司,临沂路（联华超市加盟）,2.0
领驰食品发展（上海）有限公司,领先食品(上海)发展有限公司,78.0
上海冯达豆类食品有限公司,七宝商城,1.0
上海清美绿色食品有限公司,金山任群双食品店加盟超市（预付1）,1.0
上海汉康豆类食品有限公司,宝教幼儿园,1.0
上海艺杏食品有限公司,双峰市场(宋利新)（加盟）,1.0
清美,上海翔殷农副产品市场经营管理有限公司沙岗农副产品市场经营管理分公司,3.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司吴中餐厅,2.0
上海万有全豆制品有限公司奉贤分公司,上海万有全生鲜食品配送中心公司,4.0
领先食品（上海）发展有限公司,京东沈阳仓,6.0
上海苏食肉品销售有限公司,上海嘉定安亭大润发商贸有限公司,1.0
北京泰格瑞迪科技有限公司,上海怀乾贸易有限公司,1.0
上海绿和园艺有限公司,上海必胜客有限公司陆翔路店,5.0
祖名豆制品股份有限公司,安吉祖名豆制食品有限公司,1.0
上海农产品中心批发市场,上海邦邦超市有限公司,10.0
上海汉康豆类食品有限公司C(14),上海浦东华联吉买盛购物中心有限公司,4.0
上海力德尔食品有限公司,安业路,5.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司机场三店餐厅,1.0
上海清美绿色食品有限公司,泰兴452店(伍缘折扣超),2.0
四平当友菜业有限公司,上海蓝溪实业有限公司竞衡假日酒店,2.0
邦士（天津）食品有限公司,上海日生食品物流有限公司,1.0
上海艺杏食品有限公司,常客隆琴湖店,2.0
上海阳洋豆业食品有限公司,泗塘市场-范,4.0
上海清美绿色食品有限公司,龙吴（华联）,4.0
上海展富食品有限公司,（南丰城)上海新旺餐饮管理有限公司遵义路店（南丰城),19.0
上海冠业食品有限公司,上海泗泾大润发商贸有限公司,2.0
上海五丰上食食品有限公司,上海绿叶农副产品市场经营管理有限公司团结路分公司,3.0
上海艺杏食品有限公司,宛平菜市场(胡仲新)（散户）,1.0
嘉兴市水果市场宏昌果品批发,上海惠多超市有限公司,2.0
江苏品源香料有限公司,上海山林食品有限公司,5.0
上海市金山区陆玮清食品店,上海戚家墩市场经营管理有限公司,18.0
上海日生食品物流有限公司,上海梅龙镇伊势丹百货有限公司,7.0
上海清美绿色食品有限公司,五里桥(联华),2.0
上海武桐食品有限公司,上海市金山区和嘉超市,27.0
上海艺杏食品有限公司,零陵路二号门店（余永红）（加盟）,3.0
上海清美绿色食品有限公司,爱必福果蔬生鲜加盟 周娟（预付1）,1.0
上海旭洋绿色食品有限公司,欧尚南汇 177,1.0
安吉祖名豆制食品有限公司,上海宝山乐购生活购物有限公司,7.0
江苏新洋米业有限公司,农工商超市,9.0
上海韩玉食品销售有限公司,上海绿叶农副产品市场经营管理有限公司步云农副产品市场经营管理分公司,12.0
V683-上海天成企业发展有限公司,上海联家超市有限公司共江店,1.0
上海清美绿色食品有限公司,上海清峪农贸市场经营管理有限公司,4.0
上海市静安区福满园水果店,上海市邮政速递物流有限公司（食堂）,1.0
上海艺杏食品有限公司,崇明城桥镇市场李俭（专卖）,2.0
上海清美绿色食品公司,上海芯铭农副产品市场经营管理有限公司嘉陵农副产品市场经营管理分公司,2.0
上海万有全豆制品有限公司奉贤分公司,上海赛迪副食品有限公司(莲城集贸2 ),3.0
领先食品（上海）发展有限公司,京东固安仓,7.0
上海文畅食品有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,6.0
上海汉康豆类食品有限公司,28.家乐福古北店,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司宁夏路店,2.0
上海花冠营养乳品有限公司,江西省赣州市宁都县康泰药房,4.0
上海旭洋绿色食品有限公司,联华加盟  钦州,1.0
上海清美绿色食品有限公司,崇明庙镇(华联供销),1.0
上海艺杏食品有限公司,美天三角场菜市场38号(张桂兰)（散户）,1.0
上海紫燕食品有限公司,上海紫燕食品有限公司富强街店,1.0
江苏海创农产品开发有限公司,上海肯德基有限公司虬江餐厅,2.0
上海阳洋豆业食品有限公司,白城路2号,4.0
上海龙辉餐饮管理有限公司九六广场店,北京泰美味国际贸易有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司崇明餐厅,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司泗宝餐厅,1.0
上海清美绿色食品有限公司,成山店(世纪联华),2.0
上海银苑酒店有限公司,红东副食品经营部,1054.0
上海清美绿色食品有限公司,上海兆基农贸市场经营管理有限公司,3.0
上海清美绿色食品有限公司,宁夏店（乐购）,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司宝宸餐厅,1.0
益海嘉里食品营销有限公司,浙江物美亿商超市有限公司,1.0
上海圣华副食品有限公司,上海呼玛商品交易市场经营管理有限公司,4.0
上海长念餐饮管理有限公司,蔡园春小吃面店,1.0
益海嘉里食品营销有限公司(自有品牌科),上海联华超市发展有限公司 - 系统,4.0
上海虹口糕团食品厂,新市北路店,44.0
上海万有全豆制品有限公司奉贤分公司,东明集贸市场施裕忠,3.0
上海清美绿色食品有限公司,元华乳山店加盟超市,4.0
江苏海创农产品开发有限公司,上海肯德基有限公司源泉餐厅,2.0
上海清美绿色食品有限公司,松江茸北农贸市场加盟预付,2.0
中粮东海粮油工业(张家港)有限公司,锦江麦德龙现购自运有限公司普陀商场,2.0
上海清美绿色食品有限公司,铭申联华专卖,2.0
上海阳洋豆业食品有限公司,世界路姓施,3.0
沈妙法肉类销售经营部,上海爱辉农副产品市场经营管理有限公司,3.0
上海新景西餐食品有限公司,飞狐西餐厅,10.0
上海三仙食品有限公司,上海龙辉餐饮管理有限公司世博大道店,4.0
上海汉康豆类食品有限公司,宝钢-机关食堂,1.0
