label,x,y
弗派欣（上海）环保科技有限公司,121.24890027425423,31.027512277197342
B2-1209体育职业学院附属小学（罗秀小学） $1705②,109.62316074525398,23.103176926808
太仓仓建,121.15897767248318,31.571904296415354
上海好雄调味品有限公司,121.48789948569473,31.24916171001514
20.00,121.7988454936843,41.22669708181503
泉州市安溪颖如丫丫坊,117.91163244342899,25.1256841382452
梅园菜场-清美,117.07680963861105,28.268907293596115
顾村正大店,111.11912578160187,23.62272544093086
山东众康食品有限公司,117.88766852124475,36.882781504364814
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上海银苑酒店有限公司,120.91200641876135,31.092583358186207
上疏永辉冬融店,114.19167077977086,22.282306862835647
上海甫田贸易有限公司,121.45576887445112,31.171116442414206
上海老城隍庙小吃世界有限公司宝山店,121.50250065574208,31.38696338316903
上海牛羊肉有限公司,121.48789948569473,31.24916171001514
上海牛羊肉有限公司,121.48789948569473,31.24916171001514
常熟1店欧尚,120.8314859651577,31.669446047798115
154号店,114.05330163804537,22.97084282952883
55号店,116.28248926566988,39.94649202569389
上海杨浦区强强副食品经营部,121.49826718890759,31.284704476644944
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
ZSLU-泰州市海陵区碧福食品有限公司,119.92117442714779,32.488257837661486
上海市青浦区如发食品经营部,121.31045988873377,31.18497946473906
上海市青浦区如发食品经营部,121.31045988873377,31.18497946473906
上海市青浦区如发食品经营部,121.31045988873377,31.18497946473906
19.古美,116.7127298803016,23.62501456876456
上海青兴贸易商行,121.48789948569473,31.24916171001514
上海青兴贸易商行,121.48789948569473,31.24916171001514
成都海滨米业有限责任公司,104.06792346330406,30.679942845419564
陇南批发市场,104.9345734057548,33.39447997293795
滕州市天益工贸有限公司,117.14761619529622,35.06579087186232
上海朱海贸易有限公司(酒水）,121.48789948569473,31.24916171001514
(蔷薇)上海沀仪餐管理有限公司,121.39321918896051,31.196665232671613
江苏农垦米业集团有限公司,119.36848893835847,33.01379716995394
广州琪宝贸易有限公司,113.28051258434877,23.102821363475133
上钢集贸市场-05,120.9469765584508,40.72695727460574
上海楷敬贸易有限公司,121.48789948569473,31.24916171001514
塘外小学（绿引）,121.62557232481427,30.905875447123208
环盛商业有限公司环贸广场店,106.2804808360893,38.470187479533685
重庆市开县好爸爸孕婴连锁店,108.38926046638842,31.27710066076536
上海市临港新城海音幼儿园,121.91972919775465,30.887457413763553
上海市临港新城海音幼儿园,121.91972919775465,30.887457413763553
上海市临港新城海音幼儿园,121.91972919775465,30.887457413763553
上海市临港新城海音幼儿园,121.91972919775465,30.887457413763553
上海浦东华联吉买盛购物中心有限公司,116.90698961949391,36.67458389296787
上海浦东华联吉买盛购物中心有限公司,116.90698961949391,36.67458389296787
上海浦东华联吉买盛购物中心有限公司,116.90698961949391,36.67458389296787
上海美福投资有限公司,121.503057313209,31.143113218475516
上海美福投资有限公司,121.503057313209,31.143113218475516
上海环盛商业有限公司,121.48789948569473,31.24916171001514
上海汇金六百超市有限公司  莲花店,121.41354952338094,31.133122422156486
B2-1002龙华小学 $2302②,110.33750912906845,20.03395126963219
罗南,113.04924463845799,23.060268163442952
罗南,113.04924463845799,23.060268163442952
黑龙江阿妈牧场农业集团有限公司,128.0474137149926,47.35659164311141
黑龙江阿妈牧场农业集团有限公司,128.0474137149926,47.35659164311141
黑龙江阿妈牧场农业集团有限公司,128.0474137149926,47.35659164311141
黑龙江阿妈牧场农业集团有限公司,128.0474137149926,47.35659164311141
上海市玉龙粮油批发部,121.43426435861048,31.25516036459025
竹筷子餐饮,119.02209628452167,33.611665214885605
上海市普陀区详明南北干货,121.37982875148627,31.231653316945653
上海嘉里食品营销有限公司,121.48789948569473,31.24916171001514
常客隆(福山店),120.76155965373057,31.672725247579407
上海肯德基有限公司朋普餐厅,121.44689960501537,31.199462300194433
上海肯德基有限公司朋普餐厅,121.44689960501537,31.199462300194433
上海肯德基有限公司朋普餐厅,121.44689960501537,31.199462300194433
上海市农业学校（教工食堂）,121.16927969390309,30.91050396324284
上海玉峰食品有限公司（朱玉峰）,121.48789948569473,31.24916171001514
